Restaurant Name,Zip Code,Inspection Date,Score,Address,Facility ID,Process Description
LW - Lakeway Swim Center,78734,06/08/2021,98,"3103 LAKEWAY BLVD
LAKEWAY, TX 78734
(30.351531, -97.994295)",2802362,Routine Inspection
Crazy Fruits # 2,78741,12/28/2021,77,"6100 E RIVERSIDE DR
AUSTIN, TX 78741
(30.22646, -97.70584)",11390130,Routine Inspection
Kim Phung Vietnamese and Chinese Restaurant,78752,02/03/2021,79,"7601 N LAMAR BLVD
AUSTIN, TX 78752
(30.344405, -97.714514)",10009073,Routine Inspection
Panda Express #3009,78759,04/27/2020,100,"10900 RESEARCH BLVD
AUSTIN, TX 78759
(30.401922, -97.746124)",12091462,Routine Inspection
Harmony Science Academy,78753,04/25/2022,97,"930 E RUNDBERG LN
AUSTIN, TX 78753
(30.356584, -97.685161)",2801837,Routine Inspection
Casa de Luz,78704,04/09/2020,100,"1701 TOOMEY RD
AUSTIN, TX 78704
(30.264795, -97.76141)",2800313,Routine Inspection
Godinez Bakery,78753,04/16/2020,99,"9616 N LAMAR BLVD
AUSTIN, TX 78753
(30.366401, -97.695129)",12186270,Routine Inspection
Golden Chick,78745,07/06/2021,88,"616 W STASSNEY LN
AUSTIN, TX 78745
(30.208351, -97.7811)",2803103,Routine Inspection
COTA - SS Pizza Grand Plaza,78617,10/22/2021,93,"9201 CIRCUIT OF THE AMERICAS BLVD
AUSTIN, TX 78617
(30.13534, -97.64395)",12395057,Routine Inspection
Uncle Nicky's,78702,03/08/2022,89,"1123 E 11TH ST
AUSTIN, TX 78702
(30.268839, -97.728305)",12393626,Routine Inspection
Taco Bell #030090,78748,04/24/2020,95,"161 W SLAUGHTER LN
AUSTIN, TX 78748
(30.16712, -97.79233)",11066594,Routine Inspection
CVS / Pharmacy #11210,78722,02/16/2022,96,"2213 AIRPORT BLVD
AUSTIN, TX 78722
(30.285666, -97.705936)",12392442,Routine Inspection
Hawaiian Bros.,78757,02/25/2022,98,"8023 BURNET RD
AUSTIN, TX 78757
(30.359155, -97.73005)",12392947,Routine Inspection
Dagar's Of Austin Caterers,78758,05/25/2022,92,"834 KRAMER LN
AUSTIN, TX 78758
(30.380502, -97.689636)",2800930,Routine Inspection
Hacienda Arandinas,78748,12/15/2020,89,"9001 BRODIE LN
AUSTIN, TX 78748
(30.194048, -97.843038)",12124311,Routine Inspection
Krispy Kreme,78745,11/12/2020,90,"701 E STASSNEY LN
AUSTIN, TX 78745
(30.2, -97.77)",12186185,Routine Inspection
Sage Recovery Villa,78653,08/24/2020,96,"7201 GILBERT RD
AUSTIN, TX 78653
(30.2777, -97.57946)",11914205,Routine Inspection
HEB Bakery/Deli,78751,08/05/2022,98,"1000 E 41ST ST
AUSTIN, TX 78751
(30.298554, -97.72006)",2801079,Routine Inspection
Taco Cabana #203,78758,07/27/2022,92,"8415 RESEARCH BLVD
AUSTIN, TX 78758
(30.358489, -97.71591)",2800517,Routine Inspection
Torchy's Tacos,78756,03/23/2020,96,"5119 BURNET RD
AUSTIN, TX 78756
(30.323333, -97.739436)",10496904,Routine Inspection
BC - Faraday's Kitchen Store,78738,04/12/2022,99,"12918 SHOPS PKWY
BEE CAVE, TX 78738
(30.30707, -97.94475)",10925976,Routine Inspection
Roots Chicken Shak,78723,06/15/2021,90,"1801 E 51ST ST
AUSTIN, TX 78723
(30.303064, -97.698244)",12393331,Routine Inspection
Baby Got Snacks,78753,12/18/2019,95,"900 E BRAKER LN
AUSTIN, TX 78753
(30.376, -97.67363)",12186455,Routine Inspection
Spokesman,78745,06/01/2020,99,"440 E ST ELMO RD
AUSTIN, TX 78745
(30.21515, -97.76228)",11700631,Routine Inspection
Circle K Store #2704682,78744,04/22/2020,89,"6500 S US 183 HWY
AUSTIN, TX 78744
(30.16398, -97.69311)",10762040,Routine Inspection
"Buzz Mill, The",78741,01/23/2020,92,"1505 TOWN CREEK DR
AUSTIN, TX 78741
(30.241835, -97.727137)",10835409,Routine Inspection
Giddy-Ups,78748,11/13/2019,97,"12000 MANCHACA RD
AUSTIN, TX 78748
(30.144199, -97.833029)",2801711,Routine Inspection
Don Dario's Mexican Restaurant & Cantina,78744,08/20/2020,73,"8801 S IH
AUSTIN, TX 78744",10298433,Routine Inspection
Mike's Mini Mart,78724,11/17/2021,91,"7101 ED BLUESTEIN BLVD
AUSTIN, TX 78724
(30.31245, -97.66179)",2803749,Routine Inspection
Star Stop 79,78750,02/08/2021,88,"12801 N FM 620 RD
AUSTIN, TX 78750
(30.46604, -97.80362)",11028028,Routine Inspection
Wheatsville Food Co-Op,78705,11/30/2021,96,"3101 GUADALUPE ST
AUSTIN, TX 78705
(30.297908, -97.741207)",2803584,Routine Inspection
OOB - Italic,78701,12/17/2019,89,"123 W 6TH ST
AUSTIN, TX 78701
(30.268384, -97.743959)",11258844,Routine Inspection
New One Taco,78750,11/05/2021,94,"12233 N FM 620 RD
AUSTIN, TX 78750
(30.46226, -97.81577)",12394111,Routine Inspection
Left Wing,78705,12/16/2021,87,"2416 GUADALUPE ST
AUSTIN, TX 78705
(30.288209, -97.741561)",12158630,Routine Inspection
District Kitchen & Cocktails,78757,06/14/2022,83,"7858 SHOAL CREEK BLVD
AUSTIN, TX 78757
(30.360729, -97.740956)",12179911,Routine Inspection
Wag A Bag,78660,11/12/2020,93,"1701 GRAND AVENUE PKWY
AUSTIN, TX 78660
(30.45546, -97.6606)",2803807,Routine Inspection
Lakecliff Raquet Club,78669,10/29/2019,95,"25609 KAHALA SUNSET CT
SPICEWOOD, TX 78669
(30.455286, -98.078447)",2802501,Routine Inspection
"Quarters Market, The",78705,01/27/2021,87,"2222 RIO GRANDE ST
AUSTIN, TX 78705
(30.286839, -97.744777)",11380927,Routine Inspection
Pretzel Maker,78746,07/06/2022,72,"2901 S CAPITAL OF TEXAS HWY
NB AUSTIN, TX 78746
(30.25613, -97.81065)",11967754,Routine Inspection
South Austin Optimist Club,78745,07/11/2022,95,"6001 MANCHACA RD
AUSTIN, TX 78745
(30.21295, -97.80187)",10239372,Routine Inspection
Jan Chi,78759,03/17/2021,77,"3808 SPICEWOOD SPRINGS RD
AUSTIN, TX 78759
(30.36491, -97.74926)",12186042,Routine Inspection
PF - Costco Wholesale #1322/Produce,78660,05/26/2021,100,"1901 KELLY LN
PFLUGERVILLE, TX 78660
(30.470323, -97.590124)",12392353,Routine Inspection
University Baptist Church,78705,01/27/2022,96,"2130 GUADALUPE ST
AUSTIN, TX 78705
(30.28472, -97.74184)",10117252,Routine Inspection
"LW - Goddard School, The",78738,11/15/2019,98,"301 MEDICAL PKWY
LAKEWAY, TX 78738
(30.33107, -97.96961)",11407604,Routine Inspection
Doyle Cafe @ St. Edward's University,78704,08/18/2021,100,"3001 S CONGRESS AVE
AUSTIN, TX 78704
(30.232188, -97.758645)",10487905,Routine Inspection
Snow Pea Asian Bistro,78717,05/04/2020,91,"14028 N US 183 HWY
AUSTIN, TX 78717
(30.47597, -97.80259)",11016282,Routine Inspection
Profile by Sanford,78759,09/29/2022,94,"9607 RESEARCH BLVD
AUSTIN, TX 78759
(30.388393, -97.743594)",12393878,Routine Inspection
Bao'd Up,78705,07/30/2021,90,"2222 RIO GRANDE ST
AUSTIN, TX 78705
(30.286839, -97.744777)",12185729,Routine Inspection
Eureka,78701,06/21/2021,92,"200 E 6TH ST
AUSTIN, TX 78701
(30.26763, -97.741285)",11211482,Routine Inspection
MN - Carnicerias Lafogata,78653,06/02/2021,75,"216 E PARSONS ST MANOR
TX 78653
(30.34085, -97.55638)",11051473,Routine Inspection
Parmer Lane 5 Caffe Macs-Upstairs,78727,02/06/2020,99,"5505 W PARMER LN
AUSTIN, TX 78727
(30.43648, -97.73498)",11499690,Routine Inspection
Serranos Cafe & Cantina,78748,06/30/2021,79,"9500 S IH
AUSTIN, TX 78748",10120187,Routine Inspection
McDonald's #14607,78753,09/30/2020,100,"1030 NORWOOD PARK BLVD
AUSTIN, TX 78753
(30.338585, -97.692547)",2801550,Routine Inspection
Ruth's Chris Steak House,78701,05/02/2022,91,"107 W 6TH ST
AUSTIN, TX 78701
(30.268155, -97.74316)",11095928,Routine Inspection
Hilton Garden Inn Austin Downtown,78701,10/29/2019,88,"500 N IH
AUSTIN, TX 78701",10102448,Routine Inspection
"Picnik Burnet, LLC",78756,06/16/2022,90,"4801 BURNET RD
AUSTIN, TX 78756
(30.318884, -97.739394)",11561992,Routine Inspection
Whole Foods Market - Prepared Foods,78749,02/25/2021,89,"4301 W WILLIAM CANNON DR
AUSTIN, TX 78749
(30.222644, -97.839738)",10764426,Routine Inspection
"Quarries of Hyde Park, The",78759,11/17/2021,96,"11400 N MOPAC EXPY
AUSTIN, TX 78759
(30.404569, -97.727315)",2803212,Routine Inspection
Cure Bakery Coffee,78750,09/13/2022,91,"13642 N US 183 HWY
AUSTIN, TX 78750
(30.45431, -97.79228)",12396360,Routine Inspection
Spring Hill Grocery,78660,12/12/2019,80,"15608 SPRING HILL LN
AUSTIN, TX 78660
(30.44584, -97.65141)",10353638,Routine Inspection
Barbara Jordan Elem School,78724,09/22/2022,97,"6711 JOHNNY MORRIS RD
AUSTIN, TX 78724
(30.300838, -97.647835)",2800461,Routine Inspection
Child Inc. - Fountain Plaza,78751,12/02/2019,98,"825 E 53RD HALF ST
AUSTIN, TX 78751
(30.31352, -97.71397)",2800499,Routine Inspection
Panda Express,78726,02/04/2021,87,"11521 N FM 620 RD
AUSTIN, TX 78726
(30.4545, -97.82678)",2802514,Routine Inspection
PF - Fresh Donuts,78660,07/22/2022,74,"18900 N HEATHERWILDE BLVD
PFLUGERVILLE, TX 78660
(30.480417, -97.615729)",12393339,Routine Inspection
Last Chance Bar & Dancehall,78737,06/12/2020,94,"12013 W US 290 HWY
AUSTIN, TX 78737
(30.2109, -97.96904)",12186117,Routine Inspection
Thundercloud Subs,78732,08/10/2020,92,"6920 N FM 620 RD
AUSTIN, TX 78732",2800958,Routine Inspection
Fleming's Prime Steakhouse & Wine Bar,78758,05/24/2022,98,"11600 CENTURY OAKS TER
AUSTIN, TX 78758
(30.403278, -97.724922)",10212392,Routine Inspection
Which Wich,78723,03/01/2022,89,"1201 BARBARA JORDAN BLVD
AUSTIN, TX 78723
(30.306488, -97.708842)",10065180,Routine Inspection
"Boat, The",78759,06/09/2022,80,"10931 STONELAKE BLVD
AUSTIN, TX 78759
(30.39797, -97.732864)",12392929,Routine Inspection
DeSano Pizzeria Napoletana,78701,10/19/2020,96,"301 LAVACA ST
AUSTIN, TX 78701
(30.266169, -97.746157)",12186516,Routine Inspection
Tokyo Gardens Catering,78660,12/11/2020,100,"1434 W WELLS BRANCH PKWY
AUSTIN, TX 78660
(30.44118, -97.66464)",10747701,Routine Inspection
BC - Grace House Assisted Living Building #2,78738,04/05/2021,100,"11825 FM 2244 RD
BEE CAVE, TX 78738
(30.30824, -97.92151)",11839743,Routine Inspection
Subway #26354,78759,02/24/2021,90,"12518 RESEARCH BLVD
AUSTIN, TX 78759
(30.4291, -97.75998)",2802020,Routine Inspection
Cava,78705,07/21/2021,94,"2426 GUADALUPE ST
AUSTIN, TX 78705
(30.288536, -97.741532)",12393596,Routine Inspection
Cambria Hotel Austin Airport,78741,08/23/2022,80,"7800 E BEN WHITE BLVD
AUSTIN, TX 78741
(30.219624, -97.689695)",12396248,Routine Inspection
Hudson's Hill Country,78734,07/14/2022,76,"3509 N FM 620 RD
AUSTIN, TX 78734
(30.39721, -97.9312)",11856835,Routine Inspection
New Generation Daycare,78704,07/06/2020,100,"2606 S 1ST ST
AUSTIN, TX 78704
(30.23907, -97.76156)",10034117,Routine Inspection
Chipotle Mexican Grill #3328,78702,08/11/2022,97,"1109 E 5TH ST
AUSTIN, TX 78702
(30.2637, -97.73144)",12186362,Routine Inspection
OOB - Trudy's North Star,78757,10/29/2019,89,"8820 BURNET RD
AUSTIN, TX 78757
(30.370703, -97.72705)",2800417,Routine Inspection
Lakehills Grocery,78733,04/20/2022,93,"1500 N CUERNAVACA DR
AUSTIN, TX 78733
(30.338403, -97.864594)",2801959,Routine Inspection
"OOB - Hunan Riverplace, The",78730,05/27/2021,77,"10601 FM 2222 RD
AUSTIN, TX 78730
(30.39358, -97.84398)",11929606,Routine Inspection
SV - Longhorn Steakhouse #5423,78745,02/10/2020,94,"4809 W US 290 HWY
SUNSET VALLEY, TX 78745
(30.23403, -97.81235)",10752973,Routine Inspection
Cuerney Bar & Grill,78733,05/27/2021,81,"1705 N CUERNAVACA DR
AUSTIN, TX 78733
(30.340386, -97.863412)",12393503,Routine Inspection
Fresh Plus - Deli,78703,07/14/2020,88,"1221 WEST LYNN ST
AUSTIN, TX 78703
(30.28094, -97.75865)",10090746,Routine Inspection
Whataburger #347,78757,09/29/2020,93,"2801 W ANDERSON LN
AUSTIN, TX 78757
(30.358944, -97.73691)",2800287,Routine Inspection
Domino's Pizza,78753,12/15/2021,94,"1606 E PARMER LN
AUSTIN, TX 78753
(30.388008, -97.650111)",12394728,Routine Inspection
Short Stop #3,78702,02/02/2022,88,"2217 E 7TH ST
AUSTIN, TX 78702
(30.261476, -97.717445)",2800145,Routine Inspection
Anita Uphaus Early Childhood Center,78744,03/12/2020,100,"5200 FREIDRICH LN
AUSTIN, TX 78744
(30.201443, -97.755342)",10795661,Routine Inspection
The Summit at Westlake Hills,78746,06/09/2022,94,"1034 LIBERTY PARK DR
AUSTIN, TX 78746
(30.266194, -97.789221)",10001582,Routine Inspection
Sam's Bar-B-Q,78702,03/08/2021,86,"2000 E 12TH ST
AUSTIN, TX 78702
(30.273958, -97.718761)",2800190,Routine Inspection
Atria at the Arboretum,78759,07/02/2021,90,"9306 GREAT HILLS TRL
AUSTIN, TX 78759
(30.391946, -97.756921)",10876703,Routine Inspection
Super 8 Motel,78751,04/02/2020,94,"5526 N IH
AUSTIN, TX 78751",2802207,Routine Inspection
Cafe Java,78758,01/04/2021,87,"11900 METRIC BLVD
AUSTIN, TX 78758
(30.400054, -97.703407)",2800814,Routine Inspection
Hot Idlis,78729,03/21/2022,94,"8863 ANDERSON MILL RD
AUSTIN, TX 78729
(30.45412, -97.7731)",11929092,Routine Inspection
Double Dave's Pizza,78660,09/21/2022,90,"1700 GRAND AVENUE PKWY
AUSTIN, TX 78660
(30.45631, -97.66074)",11936946,Routine Inspection
Northland Shell,78731,03/01/2022,80,"3310 NORTHLAND DR
AUSTIN, TX 78731
(30.337146, -97.756504)",10566326,Routine Inspection
Epoch Coffee,78757,12/11/2020,92,"2700 W ANDERSON LN
AUSTIN, TX 78757
(30.358229, -97.735348)",11028095,Routine Inspection
PF - HEB Food Store #479 (Meat & Seafood),78660,08/07/2020,99,"201 N FM
PFLUGERVILLE, TX 78660",12392421,Routine Inspection
Detour Domain,78758,08/26/2022,94,"11101 BURNET RD
AUSTIN, TX 78758
(30.396129, -97.720128)",10388239,Routine Inspection
Randall's #2481 (Retail),78703,01/25/2021,100,"1500 W 35TH ST
AUSTIN, TX 78703
(30.306183, -97.749509)",2803470,Routine Inspection
BOWLMENU,78759,09/17/2020,94,"8650 SPICEWOOD SPRINGS RD
AUSTIN, TX 78759
(30.433561, -97.77183)",11829052,Routine Inspection
Stop-N-Express,78723,04/20/2020,90,"5301 MANOR RD
AUSTIN, TX 78723
(30.300157, -97.685877)",10300378,Routine Inspection
Teapioca Lounge,78727,12/22/2020,98,"1700 W PARMER LN
AUSTIN, TX 78727
(30.412511, -97.688908)",10530160,Routine Inspection
"Onion, The",78701,01/14/2021,87,"408 BRAZOS ST
AUSTIN, TX 78701
(30.266226, -97.74203)",10423138,Routine Inspection
Habesha Restaurant & Bar,78723,01/07/2020,82,"1 2
AUSTIN, TX 78723",10864575,Routine Inspection
Wilderwood,78702,03/01/2021,87,"1300 E 7TH ST
AUSTIN, TX 78702
(30.264864, -97.72873)",11758714,Routine Inspection
Circle K Store #2704673,78744,01/20/2022,87,"8801 S IH
AUSTIN, TX 78744",10758077,Routine Inspection
BC - Tadashi,78738,10/09/2020,76,"12820 HILL COUNTRY BLVD
BEE CAVE, TX 78738
(30.30932, -97.94126)",11022679,Routine Inspection
Fleming's Prime Steakhouse & Wine Bar,78758,06/30/2021,88,"11600 CENTURY OAKS TER
AUSTIN, TX 78758
(30.403278, -97.724922)",10212392,Routine Inspection
Brick's Pub,78748,02/04/2021,99,"1807 W SLAUGHTER LN
AUSTIN, TX 78748
(30.17364, -97.82357)",12186347,Routine Inspection
Synergy Enterprises Austin,78744,07/27/2022,96,"3827 PROMONTORY POINT DR
AUSTIN, TX 78744
(30.20924, -97.72881)",10592772,Routine Inspection
Lazeez Mediterranean Cafe,78732,10/22/2021,84,"6812 FM 620 RD N
UNIT B AUSTIN, TX 78732",12394131,Routine Inspection
Flea Market #K (Corn Stand),78754,09/06/2020,96,"9500 E US 290 HWY
AUSTIN, TX 78754
(30.33068, -97.63121)",2800936,Routine Inspection
Cava Mezze Grill,78758,04/13/2020,94,"10808 DOMAIN DR
AUSTIN, TX 78758
(30.393948, -97.726442)",12185632,Routine Inspection
Wendy's Old Fashioned Hamburgers #116,78741,12/13/2021,94,"2224 E RIVERSIDE DR
AUSTIN, TX 78741
(30.238678, -97.72594)",11119204,Routine Inspection
Express Food Mart,78754,05/06/2020,97,"8201 CROSS PARK DR
AUSTIN, TX 78754
(30.330742, -97.66758)",11660217,Routine Inspection
"Darwood Commercial Kitchen, Inc",78758,10/27/2021,79,"11500 ROCK ROSE AVE
AUSTIN, TX 78758
(30.401164, -97.722738)",11466820,Routine Inspection
Harmony Science Academy,78753,09/26/2022,97,"930 E RUNDBERG LN
AUSTIN, TX 78753
(30.356584, -97.685161)",2801837,Routine Inspection
Baby Acapulco #5,78759,09/21/2021,82,"9505 STONELAKE BLVD
AUSTIN, TX 78759
(30.38593, -97.739052)",2802424,Routine Inspection
Whip In,78704,11/17/2021,81,"1950 S IH
AUSTIN, TX 78704",11687146,Routine Inspection
Bert's BBQ,78731,04/14/2021,94,"3563 FAR WEST BLVD
AUSTIN, TX 78731
(30.353534, -97.753551)",2800469,Routine Inspection
Bespoke Food LLC,78751,05/18/2022,100,"1300 E ANDERSON LN
AUSTIN, TX 78751
(30.3343, -97.68934)",12395306,Routine Inspection
Sodexo @ Bae Systems-Unit 27,78725,12/10/2019,87,"6500 TRACOR LN
AUSTIN, TX 78725
(30.277173, -97.661185)",10207265,Routine Inspection
Taco Bell #30081,78726,08/12/2021,90,"7515 N FM 620 RD
AUSTIN, TX 78726
(30.40813, -97.85175)",11066752,Routine Inspection
Aloft Element Banquets,78701,08/17/2022,98,"109 E 7TH ST
AUSTIN, TX 78701
(30.268875, -97.742021)",11733659,Routine Inspection
SV - Mighty Fine Burgers Fries Shakes,78745,03/16/2020,96,"5601 BRODIE LN
SUNSET VALLEY, TX 78745
(30.228928, -97.820657)",10226738,Routine Inspection
Kerbey Lane Cafe,78704,12/12/2019,95,"3003 S LAMAR BLVD
AUSTIN, TX 78704
(30.242244, -97.784236)",10700176,Routine Inspection
"Rolling Rooster, The",78727,05/28/2020,80,"13717 BURNET RD
AUSTIN, TX 78727
(30.43791, -97.69809)",11692367,Routine Inspection
WL - Tokyo Gardens Sushi Bar,78746,06/06/2022,97,"701 S CAPITAL OF TEXAS HWY
WEST LAKE HILLS, TX 78746
(30.292189, -97.828184)",10135293,Routine Inspection
Clayton Elementary,78739,03/01/2022,100,"7525 LA CROSSE AVE
AUSTIN, TX 78739
(30.195826, -97.906772)",2802894,Routine Inspection
OOB - PF - Domino's Pizza,78660,08/06/2020,94,"18701 LIMESTONE COMMERCIAL DR
PFLUGERVILLE, TX 78660
(30.465594, -97.597301)",12392404,Routine Inspection
Long John Silver's,78723,09/23/2022,93,"5600 CAMERON RD
AUSTIN, TX 78723
(30.313641, -97.704222)",10007072,Routine Inspection
Villa Pizza (Food Court),78746,05/26/2022,86,"2901 S CAPITAL OF TEXAS HWY
NB AUSTIN, TX 78746
(30.25613, -97.81065)",2801072,Routine Inspection
Midori,78729,06/18/2020,93,"13435 N US 183 HWY
AUSTIN, TX 78729
(30.44765, -97.78964)",2802351,Routine Inspection
PF - Jersey Mikes,78660,07/17/2020,95,"1608 TOWN CENTER DR
PFLUGERVILLE, TX 78660
(30.464209, -97.59832)",12392787,Routine Inspection
"PF - Fry Guy, The",78660,01/04/2022,99,"15812 WINDERMERE DR
PFLUGERVILLE, TX 78660
(30.44739, -97.64897)",12394990,Routine Inspection
Upper Crust Bakery,78756,10/30/2019,96,"4508 BURNET RD
AUSTIN, TX 78756
(30.315717, -97.741353)",2800031,Routine Inspection
Dollar Tree Store #2875,78723,06/01/2022,100,"5425 N IH
AUSTIN, TX 78723",10004227,Follow-Up Inspection
Stepping Stone School,78748,06/13/2022,92,"9405 BRODIE LN
AUSTIN, TX 78748
(30.19035, -97.84542)",2802293,Routine Inspection
Chipotle Mexican Grill,78741,03/23/2022,96,"1920 E RIVERSIDE DR
AUSTIN, TX 78741
(30.242031, -97.728362)",11249530,Routine Inspection
Levy at Q2 Stadium/Main Kitchen,78758,12/07/2021,100,"10414 MC KALLA PL
AUSTIN, TX 78758
(30.386047, -97.718651)",12393770,Routine Inspection
La Hacienda Mkt #6,78744,12/28/2021,82,"6425 S IH
AUSTIN, TX 78744",10375990,Routine Inspection
Whistle Stop Grocery/La Mexicana,78753,07/10/2020,95,"834 E RUNDBERG LN
AUSTIN, TX 78753
(30.35742, -97.68608)",2803636,Routine Inspection
Tino's Greek Cafe,78748,12/17/2021,83,"9901 BRODIE LN
AUSTIN, TX 78748
(30.185567, -97.848441)",10001509,Routine Inspection
Chipotle Mexican Grill #3328,78702,05/05/2020,98,"1109 E 5TH ST
AUSTIN, TX 78702
(30.2637, -97.73144)",12186362,Routine Inspection
Wingstop # 1275,78750,08/30/2022,92,"13450 N US 183 HWY
AUSTIN, TX 78750
(30.44825, -97.78987)",11745906,Routine Inspection
"Brewtorium Brewery & Kitchen, The",78752,01/29/2020,95,"6015 DILLARD CIR
AUSTIN, TX 78752
(30.325992, -97.717455)",11835018,Routine Inspection
LW - R19 Taqueria,78738,03/22/2022,96,"2422 FM
AUSTIN, TX 78738",12395590,Routine Inspection
Bread Basket,78748,06/04/2020,75,"11410 MANCHACA RD
AUSTIN, TX 78748
(30.1542, -97.83374)",11595948,Routine Inspection
Troy,78759,04/17/2020,88,"8105 MESA DR
AUSTIN, TX 78759
(30.371777, -97.757117)",11176042,Routine Inspection
LW - Little Sunshine's Playhouse & Preschool,78734,12/30/2019,100,"1501 LOHMANS CROSSING RD
LAKEWAY, TX 78734
(30.35564, -97.97798)",12186017,Routine Inspection
Hunter Gatherer Hospitality,78721,09/27/2022,94,"1023 SPRINGDALE RD
AUSTIN, TX 78721
(30.267919, -97.694036)",12396136,Routine Inspection
"Goddard School @ Avery Ranch, The",78717,09/13/2021,85,"9313 PEARSON RANCH RD
AUSTIN, TX 78717
(30.49925, -97.75024)",12084828,Routine Inspection
El Pollo Rico # 8,78722,03/23/2021,87,"3909 N IH
AUSTIN, TX 78722",11964856,Routine Inspection
Barton Hill Food Mart,78704,02/05/2021,77,"2900 S LAMAR BLVD
AUSTIN, TX 78704
(30.243401, -97.7826)",10235373,Routine Inspection
Marble Slab Creamery,78613,02/24/2020,99,"14010 N US 183 HWY
AUSTIN, TX 78613
(30.47449, -97.79997)",10913688,Routine Inspection
Circle K Store #2704677,78744,12/11/2020,80,"1601 E ST ELMO RD
AUSTIN, TX 78744
(30.2123, -97.75272)",10758265,Routine Inspection
"Del Valle High School, Ninth Grade Academy",78617,09/23/2021,97,"5201 ROSS RD
AUSTIN, TX 78617
(30.17804, -97.61556)",10323177,Routine Inspection
Cabo Bob's Burritos,78705,02/24/2022,100,"2828 RIO GRANDE ST
AUSTIN, TX 78705
(30.295689, -97.743901)",11026344,Follow-Up Inspection
Almarah Mediterranean Cuisine,78750,12/02/2021,93,"12129 N FM 620 RD
AUSTIN, TX 78750
(30.46169, -97.81753)",11359418,Routine Inspection
Kolache Factory,78705,05/25/2022,91,"3706 N LAMAR BLVD
AUSTIN, TX 78705
(30.304696, -97.74339)",12186508,Routine Inspection
OOB - Doubletree Austin,78752,02/16/2022,80,"6505 N IH
AUSTIN, TX 78752",11300187,Routine Inspection
Trifecta on 3rd,78701,08/10/2022,96,"360 NUECES ST
AUSTIN, TX 78701
(30.267138, -97.749357)",12393969,Routine Inspection
PF - Target Store T-2495 (Grocery),78660,04/07/2021,96,"18700 LIMESTONE COMMERCIAL DR
PFLUGERVILLE, TX 78660
(30.466271, -97.59687)",12392898,Routine Inspection
Kwik Mart #3,78660,12/21/2021,100,"1701 GRAND AVENUE PKWY
AUSTIN, TX 78660
(30.45546, -97.6606)",12395173,Routine Inspection
"WL - Tacodeli V, L.L.C.",78746,12/27/2019,87,"701 S CAPITAL OF TEXAS HWY
WEST LAKE HILLS, TX 78746
(30.292189, -97.828184)",11144765,Routine Inspection
LW - Hills Country Club-World of Tennis,78738,11/08/2019,89,"1 WORLD OF TENNIS SQ
LAKEWAY, TX 78738
(30.351955, -97.997553)",10002985,Routine Inspection
